year,month,month_name,agency_id,company_name,metric,value_mw,scraped_at
2023,12,Dec,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,90.56,2026-05-16T00:32:03
2023,1,Jan,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,5,May,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,11,Nov,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,12,Dec,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,1,Jan,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,13.9,2026-05-16T00:32:03
2023,2,Feb,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,4.41,2026-05-16T00:32:03
2023,3,Mar,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,7.68,2026-05-16T00:32:03
2023,4,Apr,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,6.6,2026-05-16T00:32:03
2023,5,May,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,14.12,2026-05-16T00:32:03
2023,6,Jun,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,16.68,2026-05-16T00:32:03
2023,7,Jul,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,2.5,2026-05-16T00:32:03
2023,8,Aug,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,1.9,2026-05-16T00:32:03
2023,9,Sep,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,4.22,2026-05-16T00:32:03
2023,10,Oct,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,23.59,2026-05-16T00:32:03
2023,11,Nov,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,27.98,2026-05-16T00:32:03
2023,12,Dec,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_manufactured_mw,14.21,2026-05-16T00:32:03
2023,1,Jan,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,5,May,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,11,Nov,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,12,Dec,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,1,Jan,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,0.09,2026-05-16T00:32:03
2023,2,Feb,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,0.02,2026-05-16T00:32:03
