year,month,month_name,agency_id,company_name,metric,value_mw,scraped_at
2023,12,Dec,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,8.65,2026-05-16T00:32:03
2023,1,Jan,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,5,May,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.65,2026-05-16T00:32:03
2023,9,Sep,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.02,2026-05-16T00:32:03
2023,10,Oct,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,11,Nov,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,12,Dec,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,1,Jan,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.02,2026-05-16T00:32:03
2023,4,Apr,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.01,2026-05-16T00:32:03
2023,5,May,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.27,2026-05-16T00:32:03
2023,8,Aug,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,6.54,2026-05-16T00:32:03
2023,11,Nov,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,26.81,2026-05-16T00:32:03
2023,12,Dec,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_manufactured_mw,20.87,2026-05-16T00:32:03
2023,1,Jan,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,5,May,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.01,2026-05-16T00:32:03
2023,6,Jun,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.03,2026-05-16T00:32:03
2023,11,Nov,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,12,Dec,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,module_sold_mw,0.05,2026-05-16T00:32:03
2023,1,Jan,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,5,May,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,11,Nov,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,12,Dec,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_manufactured_mw,12.43,2026-05-16T00:32:03
2023,1,Jan,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
