calendar_year,month,month_number,state_code,state,vehicle_category,fuel_group,fuel_type,registrations,monthly_state_row_total,source,scraped_at
2026,2026-01,1,ML,Meghalaya,THREE WHEELER(T),Petrol,PETROL(E20),53,109,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-01,1,ML,Meghalaya,TWO WHEELER(NT),EV,ELECTRIC(BOV),4,2002,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-01,1,ML,Meghalaya,TWO WHEELER(NT),EV,PURE EV,9,2002,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-01,1,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL,919,2002,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-01,1,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL(E20),1070,2002,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-01,1,ML,Meghalaya,TWO WHEELER(T),Petrol,PETROL,1,1,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,HEAVY GOODS VEHICLE,Diesel,DIESEL,58,58,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,HEAVY MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT GOODS VEHICLE,Diesel,DIESEL,130,163,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT GOODS VEHICLE,EV,ELECTRIC(BOV),2,163,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL,5,163,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL(E20),26,163,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,Diesel,DIESEL,218,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,EV,PURE EV,7,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,1,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL(E20)/HYBRID,64,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,8,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,STRONG HYBRID EV,7,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL,37,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL(E20),756,1098,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,12,168,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Hybrid,PETROL(E20)/HYBRID,11,168,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL,1,168,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL(E20),143,168,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL(E20)/CNG,1,168,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,MEDIUM GOODS VEHICLE,Diesel,DIESEL,13,13,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,MEDIUM MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,14,14,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,59,59,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,THREE WHEELER(T),EV,ELECTRIC(BOV),30,82,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,THREE WHEELER(T),EV,PURE EV,9,82,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,THREE WHEELER(T),Petrol,PETROL(E20),43,82,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,TWO WHEELER(NT),EV,ELECTRIC(BOV),1,1960,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,TWO WHEELER(NT),EV,PURE EV,5,1960,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL,968,1960,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-02,2,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL(E20),986,1960,state_category_fuel_month,2026-05-15T16:24:12
2026,2026-03,3,ML,Meghalaya,HEAVY GOODS VEHICLE,Diesel,DIESEL,81,81,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,HEAVY MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT GOODS VEHICLE,Diesel,DIESEL,139,184,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT GOODS VEHICLE,EV,PURE EV,1,184,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL,1,184,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL(E20),43,184,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT MOTOR VEHICLE,Diesel,DIESEL,171,1032,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT MOTOR VEHICLE,EV,PURE EV,13,1032,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL(E20)/HYBRID,75,1032,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,5,1032,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,STRONG HYBRID EV,10,1032,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL,27,1032,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL(E20),731,1032,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,23,279,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Hybrid,PETROL(E20)/HYBRID,9,279,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL,5,279,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL(E20),242,279,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,MEDIUM GOODS VEHICLE,Diesel,DIESEL,16,16,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,7,7,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,69,69,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,THREE WHEELER(NT),Petrol,PETROL(E20),1,1,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,THREE WHEELER(T),Diesel,DIESEL,2,119,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,THREE WHEELER(T),EV,ELECTRIC(BOV),43,119,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,THREE WHEELER(T),EV,PURE EV,51,119,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,THREE WHEELER(T),Petrol,PETROL(E20),23,119,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,TWO WHEELER(NT),EV,ELECTRIC(BOV),7,2038,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,TWO WHEELER(NT),EV,PURE EV,7,2038,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL,997,2038,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL(E20),1027,2038,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-03,3,ML,Meghalaya,TWO WHEELER(T),Petrol,PETROL,6,6,state_category_fuel_month,2026-05-15T16:24:14
2026,2026-04,4,ML,Meghalaya,HEAVY GOODS VEHICLE,Diesel,DIESEL,43,43,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,HEAVY MOTOR VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT GOODS VEHICLE,Diesel,DIESEL,102,129,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL,2,129,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL(E20),25,129,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Diesel,DIESEL,169,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,EV,PURE EV,18,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,1,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL(E20)/HYBRID,71,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,6,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,STRONG HYBRID EV,11,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL,31,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL(E20),555,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL(E20)/CNG,1,863,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,19,144,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Hybrid,PETROL(E20)/HYBRID,7,144,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL,1,144,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL(E20),116,144,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL(E20)/CNG,1,144,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,MEDIUM GOODS VEHICLE,Diesel,DIESEL,8,8,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,MEDIUM MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,3,3,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,27,27,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,THREE WHEELER(T),EV,ELECTRIC(BOV),21,112,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,THREE WHEELER(T),EV,PURE EV,42,112,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,THREE WHEELER(T),Petrol,PETROL(E20),49,112,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,TWO WHEELER(NT),EV,ELECTRIC(BOV),9,2317,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,TWO WHEELER(NT),EV,PURE EV,16,2317,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL,1007,2317,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL(E20),1285,2317,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-04,4,ML,Meghalaya,TWO WHEELER(T),Petrol,PETROL,1,1,state_category_fuel_month,2026-05-15T16:24:15
2026,2026-05,5,ML,Meghalaya,HEAVY GOODS VEHICLE,Diesel,DIESEL,35,35,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT GOODS VEHICLE,Diesel,DIESEL,93,118,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL,2,118,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT GOODS VEHICLE,Petrol,PETROL(E20),23,118,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,Diesel,DIESEL,171,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,EV,PURE EV,8,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,2,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL(E20)/HYBRID,73,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,8,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,Hybrid,STRONG HYBRID EV,4,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL,24,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT MOTOR VEHICLE,Petrol,PETROL(E20),661,951,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,10,180,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Hybrid,PETROL(E20)/HYBRID,8,180,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,2,180,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL,1,180,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL(E20),158,180,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,LIGHT PASSENGER VEHICLE,Petrol,PETROL(E20)/CNG,1,180,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,MEDIUM GOODS VEHICLE,Diesel,DIESEL,6,6,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,22,22,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,THREE WHEELER(NT),Petrol,PETROL(E20),2,2,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,THREE WHEELER(T),Diesel,DIESEL,4,127,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,THREE WHEELER(T),EV,ELECTRIC(BOV),7,127,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,THREE WHEELER(T),EV,PURE EV,22,127,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,THREE WHEELER(T),Petrol,PETROL,1,127,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,THREE WHEELER(T),Petrol,PETROL(E20),93,127,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,TWO WHEELER(NT),EV,ELECTRIC(BOV),5,2247,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,TWO WHEELER(NT),EV,PURE EV,2,2247,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL,1066,2247,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,TWO WHEELER(NT),Petrol,PETROL(E20),1174,2247,state_category_fuel_month,2026-05-30T00:18:00
2026,2026-05,5,ML,Meghalaya,TWO WHEELER(T),Petrol,PETROL,1,1,state_category_fuel_month,2026-05-30T00:18:00
2021,2021-01,1,MN,Manipur,HEAVY GOODS VEHICLE,Diesel,DIESEL,39,39,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,HEAVY MOTOR VEHICLE,Diesel,DIESEL,4,4,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT GOODS VEHICLE,Diesel,DIESEL,29,39,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT GOODS VEHICLE,Petrol,PETROL,10,39,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT MOTOR VEHICLE,Diesel,DIESEL,66,700,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,1,700,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,13,700,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT MOTOR VEHICLE,Petrol,PETROL,619,700,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,1,700,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,MEDIUM MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,14,14,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,THREE WHEELER(T),Diesel,DIESEL,66,116,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,THREE WHEELER(T),EV,ELECTRIC(BOV),1,116,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,THREE WHEELER(T),Petrol,PETROL,49,116,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,TWO WHEELER(NT),EV,ELECTRIC(BOV),1,2001,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-01,1,MN,Manipur,TWO WHEELER(NT),Petrol,PETROL,2000,2001,state_category_fuel_month,2026-05-15T16:24:36
2021,2021-02,2,MN,Manipur,HEAVY GOODS VEHICLE,Diesel,DIESEL,62,62,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,HEAVY MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,LIGHT GOODS VEHICLE,Diesel,DIESEL,171,214,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,LIGHT GOODS VEHICLE,Petrol,PETROL,43,214,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,LIGHT MOTOR VEHICLE,Diesel,DIESEL,158,1518,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,36,1518,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,LIGHT MOTOR VEHICLE,Petrol,PETROL,1324,1518,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,MEDIUM GOODS VEHICLE,Diesel,DIESEL,3,3,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,MEDIUM MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,39,39,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,THREE WHEELER(T),Diesel,DIESEL,26,55,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,THREE WHEELER(T),EV,ELECTRIC(BOV),1,55,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,THREE WHEELER(T),Petrol,PETROL,28,55,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-02,2,MN,Manipur,TWO WHEELER(NT),Petrol,PETROL,2342,2342,state_category_fuel_month,2026-05-15T16:24:37
2021,2021-03,3,MN,Manipur,HEAVY GOODS VEHICLE,Diesel,DIESEL,31,31,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,HEAVY MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT GOODS VEHICLE,Diesel,DIESEL,132,170,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT GOODS VEHICLE,Petrol,PETROL,38,170,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT MOTOR VEHICLE,Diesel,DIESEL,197,1553,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,36,1553,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT MOTOR VEHICLE,Petrol,PETROL,1319,1553,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,1,1553,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,1,2,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,LIGHT PASSENGER VEHICLE,Petrol,PETROL,1,2,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,MEDIUM GOODS VEHICLE,Diesel,DIESEL,11,11,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,MEDIUM MOTOR VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,21,21,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,THREE WHEELER(T),Diesel,DIESEL,14,31,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,THREE WHEELER(T),EV,ELECTRIC(BOV),5,31,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,THREE WHEELER(T),Petrol,PETROL,12,31,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,TWO WHEELER(NT),EV,ELECTRIC(BOV),4,3275,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-03,3,MN,Manipur,TWO WHEELER(NT),Petrol,PETROL,3271,3275,state_category_fuel_month,2026-05-15T16:24:38
2021,2021-04,4,MN,Manipur,HEAVY GOODS VEHICLE,Diesel,DIESEL,76,76,state_category_fuel_month,2026-05-15T16:24:56
2021,2021-04,4,MN,Manipur,HEAVY PASSENGER VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:24:56
2021,2021-04,4,MN,Manipur,LIGHT GOODS VEHICLE,Diesel,DIESEL,90,119,state_category_fuel_month,2026-05-15T16:24:56
2021,2021-04,4,MN,Manipur,LIGHT GOODS VEHICLE,Petrol,PETROL,29,119,state_category_fuel_month,2026-05-15T16:24:56
2021,2021-04,4,MN,Manipur,LIGHT MOTOR VEHICLE,Diesel,DIESEL,151,842,state_category_fuel_month,2026-05-15T16:24:56
2021,2021-04,4,MN,Manipur,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,18,842,state_category_fuel_month,2026-05-15T16:24:56
2021,2021-04,4,MN,Manipur,LIGHT MOTOR VEHICLE,Petrol,PETROL,673,842,state_category_fuel_month,2026-05-15T16:24:56
2021,2021-04,4,MN,Manipur,MEDIUM GOODS VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:24:56
